Stations_id; Referenzjahr; Qualitaetsniveau; Objekt_id; Phase_id; Eintrittsdatum;Eintrittsdatum_QB; Jultag;eor; 
       10786;          2017;             10;              123;             32;       20171120;                1;    324;eor;                                                                            
       10786;          2018;             10;              123;              4;       20180421;                1;    111;eor;                                                                            
       10786;          2018;             10;              123;             31;       20181108;                1;    312;eor;                                                                            
       10786;          2018;             10;              123;             32;       20181125;                1;    329;eor;                                                                            
       10790;          2016;             10;              123;             31;       20161020;                1;    293;eor;                                                                            
       10790;          2016;             10;              123;             32;       20161118;                1;    322;eor;                                                                            
       10790;          2017;             10;              123;              4;       20170418;                1;    108;eor;                                                                            
       10790;          2017;             10;              123;             31;       20170924;                1;    267;eor;                                                                            
       10790;          2017;             10;              123;             32;       20171030;                1;    303;eor;                                                                            
       10790;          2018;             10;              123;              4;       20180424;                1;    114;eor;                                                                            
       10790;          2018;             10;              123;             31;       20181002;                1;    275;eor;                                                                            
       10790;          2018;             10;              123;             32;       20181111;                1;    315;eor;                                                                            
       10802;          2016;             10;              123;             31;       20161004;                1;    277;eor;                                                                            
       10802;          2016;             10;              123;             32;       20161026;                1;    299;eor;                                                                            
       10802;          2017;             10;              123;              4;       20170507;                1;    127;eor;                                                                            
       10802;          2017;             10;              123;             31;       20170920;                1;    263;eor;                                                                            
       10802;          2017;             10;              123;             32;       20171010;                1;    283;eor;                                                                            
       10802;          2018;             10;              123;              4;       20180430;                1;    120;eor;                                                                            
       10802;          2018;             10;              123;             31;       20180926;                1;    269;eor;                                                                            
       10802;          2018;             10;              123;             32;       20181020;                1;    293;eor;                                                                            
       10810;          2016;             10;              123;             31;       20161020;                1;    293;eor;                                                                            
       10810;          2016;             10;              123;             32;       20161107;                1;    311;eor;                                                                            
       10810;          2017;             10;              123;              4;       20170407;                1;     97;eor;                                                                            
       10810;          2017;             10;              123;             31;       20171017;                1;    290;eor;                                                                            
       10810;          2017;             10;              123;             32;       20171106;                1;    310;eor;                                                                            
       10810;          2018;             10;              123;              4;       20180417;                1;    107;eor;                                                                            
       10810;          2018;             10;              123;             31;       20181024;                1;    297;eor;                                                                            
       10810;          2018;             10;              123;             32;       20181108;                1;    312;eor;                                                                            
       10812;          2016;             10;              123;             31;       20161003;                1;    276;eor;                                                                            
       10812;          2016;             10;              123;             32;       20161027;                1;    300;eor;                                                                            
       10812;          2017;             10;              123;              4;       20170421;                1;    111;eor;                                                                            
       10812;          2017;             10;              123;             31;       20171002;                1;    275;eor;                                                                            
       10812;          2017;             10;              123;             32;       20171109;                1;    313;eor;                                                                            
       10812;          2018;             10;              123;              4;       20180419;                1;    109;eor;                                                                            
       10812;          2018;             10;              123;             31;       20180910;                3;    253;eor;                                                                            
       10812;          2018;             10;              123;             32;       20180930;                3;    273;eor;                                                                            
       10821;          2016;             10;              123;              4;       20160502;                1;    122;eor;                                                                            
       10821;          2016;             10;              123;             31;       20161018;                1;    291;eor;                                                                            
       10821;          2016;             10;              123;             32;       20161110;                1;    314;eor;                                                                            
       10821;          2017;             10;              123;              4;       20170515;                1;    135;eor;                                                                            
       10821;          2017;             10;              123;             31;       20171007;                1;    280;eor;                                                                            
       10821;          2017;             10;              123;             32;       20171021;                1;    294;eor;                                                                            
       10821;          2018;             10;              123;              4;       20180423;                1;    113;eor;                                                                            
       10821;          2018;             10;              123;             31;       20181009;                1;    282;eor;                                                                            
       10821;          2018;             10;              123;             32;       20181031;                1;    304;eor;                                                                            
       10831;          2017;             10;              123;              4;       20170502;                1;    122;eor;                                                                            
       10831;          2017;             10;              123;             31;       20171015;                1;    288;eor;                                                                            
       10831;          2017;             10;              123;             32;       20171025;                1;    298;eor;                                                                            
       10831;          2018;             10;              123;              4;       20180417;                1;    107;eor;                                                                            
       10831;          2018;             10;              123;             31;       20181018;                1;    291;eor;                                                                            
       10831;          2018;             10;              123;             32;       20181109;                1;    313;eor;                                                                            
       10836;          2016;             10;              123;             31;       20161102;                1;    306;eor;                                                                            
       10836;          2016;             10;              123;             32;       20161120;                1;    324;eor;                                                                            
       10836;          2017;             10;              123;              4;       20170422;                1;    112;eor;                                                                            
       10836;          2017;             10;              123;             31;       20170906;                1;    249;eor;                                                                            
       10836;          2017;             10;              123;             32;       20171114;                1;    318;eor;                                                                            
       10836;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
       10836;          2018;             10;              123;             31;       20180922;                1;    265;eor;                                                                            
       10836;          2018;             10;              123;             32;       20181015;                1;    288;eor;                                                                            
       10847;          2016;             10;              123;             32;       20161015;                1;    288;eor;                                                                            
       10847;          2017;             10;              123;              4;       20170428;                1;    118;eor;                                                                            
       10847;          2017;             10;              123;             31;       20170912;                1;    255;eor;                                                                            
       10847;          2017;             10;              123;             32;       20171018;                1;    291;eor;                                                                            
       10847;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
       10847;          2018;             10;              123;             31;       20180927;                1;    270;eor;                                                                            
       10847;          2018;             10;              123;             32;       20181021;                1;    294;eor;                                                                            
       10848;          2016;             10;              123;             31;       20160922;                1;    265;eor;                                                                            
       10848;          2016;             10;              123;             32;       20161005;                1;    278;eor;                                                                            
       10848;          2017;             10;              123;              4;       20170410;                1;    100;eor;                                                                            
       10848;          2017;             10;              123;             31;       20170928;                1;    271;eor;                                                                            
       10848;          2017;             10;              123;             32;       20171010;                1;    283;eor;                                                                            
       10848;          2018;             10;              123;              4;       20180421;                1;    111;eor;                                                                            
       10848;          2018;             10;              123;             31;       20180929;                1;    272;eor;                                                                            
       10848;          2018;             10;              123;             32;       20181020;                1;    293;eor;                                                                            
       10848;          2019;              1;              123;              4;       20190419;                1;    109;eor;                                                                            
       10851;          2016;             10;              123;             31;       20161023;                1;    296;eor;                                                                            
       10851;          2016;             10;              123;             32;       20161101;                1;    305;eor;                                                                            
       10851;          2017;             10;              123;              4;       20170412;                1;    102;eor;                                                                            
       10851;          2017;             10;              123;             31;       20171002;                1;    275;eor;                                                                            
       10851;          2017;             10;              123;             32;       20171105;                1;    309;eor;                                                                            
       10851;          2018;             10;              123;              4;       20180423;                1;    113;eor;                                                                            
       10851;          2018;             10;              123;             31;       20181010;                1;    283;eor;                                                                            
       10851;          2018;             10;              123;             32;       20181024;                1;    297;eor;                                                                            
       10859;          2016;             10;              123;              4;       20160423;                1;    113;eor;                                                                            
       10859;          2016;             10;              123;             31;       20161002;                1;    275;eor;                                                                            
       10859;          2016;             10;              123;             32;       20161022;                1;    295;eor;                                                                            
       10859;          2017;             10;              123;              4;       20170510;                1;    130;eor;                                                                            
       10859;          2017;             10;              123;             31;       20170920;                1;    263;eor;                                                                            
       10859;          2017;             10;              123;             32;       20170930;                1;    273;eor;                                                                            
       10859;          2018;             10;              123;              4;       20180419;                1;    109;eor;                                                                            
       10859;          2018;             10;              123;             31;       20181002;                1;    275;eor;                                                                            
       10859;          2018;             10;              123;             32;       20181015;                1;    288;eor;                                                                            
       10869;          2016;             10;              123;             31;       20161025;                1;    298;eor;                                                                            
       10869;          2016;             10;              123;             32;       20161110;                1;    314;eor;                                                                            
       10869;          2017;             10;              123;              4;       20170409;                1;     99;eor;                                                                            
       10869;          2017;             10;              123;             31;       20171030;                1;    303;eor;                                                                            
       10869;          2017;             10;              123;             32;       20171120;                1;    324;eor;                                                                            
       10869;          2018;             10;              123;              4;       20180419;                1;    109;eor;                                                                            
       10869;          2018;             10;              123;             31;       20181102;                1;    306;eor;                                                                            
       10869;          2018;             10;              123;             32;       20181112;                1;    316;eor;                                                                            
       10872;          2016;             10;              123;             31;       20161013;                1;    286;eor;                                                                            
       10872;          2016;             10;              123;             32;       20161030;                1;    303;eor;                                                                            
       10872;          2017;             10;              123;              4;       20170508;                1;    128;eor;                                                                            
       10872;          2017;             10;              123;             31;       20171005;                1;    278;eor;                                                                            
       10872;          2017;             10;              123;             32;       20171020;                1;    293;eor;                                                                            
       10872;          2018;             10;              123;              4;       20180422;                1;    112;eor;                                                                            
       10872;          2018;             10;              123;             32;       20181029;                1;    302;eor;                                                                            
       10886;          2016;             10;              123;             31;       20161025;                1;    298;eor;                                                                            
       10886;          2016;             10;              123;             32;       20161125;                1;    329;eor;                                                                            
       10886;          2017;             10;              123;              4;       20170502;                1;    122;eor;                                                                            
       10886;          2017;             10;              123;             31;       20171017;                1;    290;eor;                                                                            
       10886;          2017;             10;              123;             32;       20171119;                1;    323;eor;                                                                            
       10886;          2018;             10;              123;              4;       20180421;                1;    111;eor;                                                                            
       10886;          2018;             10;              123;             31;       20181021;                1;    294;eor;                                                                            
       10886;          2018;             10;              123;             32;       20181117;                1;    321;eor;                                                                            
       10891;          2016;             10;              123;              4;       20160504;                1;    124;eor;                                                                            
       10891;          2016;             10;              123;             32;       20161024;                1;    297;eor;                                                                            
       10891;          2017;             10;              123;              4;       20170513;                1;    133;eor;                                                                            
       10891;          2017;             10;              123;             31;       20171001;                1;    274;eor;                                                                            
       10891;          2017;             10;              123;             32;       20171016;                1;    289;eor;                                                                            
       10894;          2016;             10;              123;              4;       20160428;                1;    118;eor;                                                                            
       10902;          2016;             10;              123;             31;       20161018;                1;    291;eor;                                                                            
       10902;          2016;             10;              123;             32;       20161103;                1;    307;eor;                                                                            
       10902;          2017;             10;              123;              4;       20170413;                1;    103;eor;                                                                            
       10902;          2017;             10;              123;             31;       20171001;                1;    274;eor;                                                                            
       10902;          2017;             10;              123;             32;       20171027;                1;    300;eor;                                                                            
       10902;          2018;             10;              123;              4;       20180417;                1;    107;eor;                                                                            
       10902;          2018;             10;              123;             31;       20181006;                1;    279;eor;                                                                            
       10902;          2018;             10;              123;             32;       20181020;                1;    293;eor;                                                                            
       10906;          2016;             10;              123;             31;       20161014;                1;    287;eor;                                                                            
       10906;          2016;             10;              123;             32;       20161028;                1;    301;eor;                                                                            
       10906;          2017;             10;              123;              4;       20170512;                1;    132;eor;                                                                            
       10906;          2017;             10;              123;             31;       20171013;                1;    286;eor;                                                                            
       10906;          2017;             10;              123;             32;       20171101;                1;    305;eor;                                                                            
       10906;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
       10906;          2018;             10;              123;             31;       20181012;                1;    285;eor;                                                                            
       10906;          2018;             10;              123;             32;       20181031;                1;    304;eor;                                                                            
       10907;          2017;             10;              123;              4;       20170502;                1;    122;eor;                                                                            
       10907;          2017;             10;              123;             31;       20171012;                1;    285;eor;                                                                            
       10907;          2017;             10;              123;             32;       20171030;                1;    303;eor;                                                                            
       10907;          2018;             10;              123;              4;       20180426;                1;    116;eor;                                                                            
       10907;          2018;             10;              123;             31;       20181012;                1;    285;eor;                                                                            
       10907;          2018;             10;              123;             32;       20181030;                1;    303;eor;                                                                            
       10920;          2016;             10;              123;             31;       20161015;                1;    288;eor;                                                                            
       10920;          2016;             10;              123;             32;       20161026;                1;    299;eor;                                                                            
       10920;          2017;             10;              123;              4;       20170422;                1;    112;eor;                                                                            
       10920;          2017;             10;              123;             31;       20171015;                1;    288;eor;                                                                            
       10920;          2017;             10;              123;             32;       20171024;                1;    297;eor;                                                                            
       10920;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
       10920;          2018;             10;              123;             31;       20181012;                1;    285;eor;                                                                            
       10920;          2018;             10;              123;             32;       20181023;                1;    296;eor;                                                                            
       10937;          2016;             10;              123;             31;       20161005;                1;    278;eor;                                                                            
       10937;          2016;             10;              123;             32;       20161106;                1;    310;eor;                                                                            
       10937;          2017;             10;              123;              4;       20170328;                1;     87;eor;                                                                            
       10937;          2017;             10;              123;             31;       20171008;                1;    281;eor;                                                                            
       10937;          2017;             10;              123;             32;       20171110;                1;    314;eor;                                                                            
       10942;          2016;             10;              123;             31;       20161012;                1;    285;eor;                                                                            
       10942;          2016;             10;              123;             32;       20161107;                1;    311;eor;                                                                            
       10942;          2017;             10;              123;              4;       20170501;                1;    121;eor;                                                                            
       10942;          2017;             10;              123;             31;       20171001;                1;    274;eor;                                                                            
       10942;          2017;             10;              123;             32;       20171101;                1;    305;eor;                                                                            
       10942;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
       10942;          2018;             10;              123;             31;       20181007;                1;    280;eor;                                                                            
       10942;          2018;             10;              123;             32;       20181110;                1;    314;eor;                                                                            
       10942;          2019;              1;              123;              4;       20190422;                1;    112;eor;                                                                            
       10944;          2016;             10;              123;             32;       20161031;                1;    304;eor;                                                                            
       10944;          2017;             10;              123;              4;       20170423;                1;    113;eor;                                                                            
       10944;          2018;             10;              123;              4;       20180424;                1;    114;eor;                                                                            
       10944;          2018;             10;              123;             31;       20181014;                1;    287;eor;                                                                            
       10944;          2018;             10;              123;             32;       20181103;                1;    307;eor;                                                                            
       10954;          2016;             10;              123;             31;       20161016;                1;    289;eor;                                                                            
       10954;          2016;             10;              123;             32;       20161109;                1;    313;eor;                                                                            
       10954;          2017;             10;              123;              4;       20170408;                1;     98;eor;                                                                            
       10954;          2017;             10;              123;             31;       20171010;                1;    283;eor;                                                                            
       10954;          2017;             10;              123;             32;       20171112;                1;    316;eor;                                                                            
       10954;          2018;             10;              123;              4;       20180419;                1;    109;eor;                                                                            
       10954;          2018;             10;              123;             31;       20181016;                1;    289;eor;                                                                            
       10954;          2018;             10;              123;             32;       20181116;                1;    320;eor;                                                                            
       10960;          2016;             10;              123;              4;       20160425;                1;    115;eor;                                                                            
       10960;          2016;             10;              123;             31;       20161020;                1;    293;eor;                                                                            
       10960;          2016;             10;              123;             32;       20161108;                1;    312;eor;                                                                            
       10960;          2017;             10;              123;              4;       20170412;                1;    102;eor;                                                                            
       10960;          2017;             10;              123;             31;       20171012;                1;    285;eor;                                                                            
       10960;          2017;             10;              123;             32;       20171024;                1;    297;eor;                                                                            
       10960;          2018;             10;              123;              4;       20180416;                1;    106;eor;                                                                            
       10960;          2018;             10;              123;             31;       20181017;                1;    290;eor;                                                                            
       10960;          2018;             10;              123;             32;       20181104;                1;    308;eor;                                                                            
       10961;          2016;             10;              123;             31;       20161023;                1;    296;eor;                                                                            
       10961;          2016;             10;              123;             32;       20161106;                1;    310;eor;                                                                            
       10961;          2017;             10;              123;              4;       20170417;                1;    107;eor;                                                                            
       10961;          2017;             10;              123;             31;       20170926;                1;    269;eor;                                                                            
       10961;          2017;             10;              123;             32;       20171031;                1;    304;eor;                                                                            
       10961;          2018;             10;              123;              4;       20180413;                1;    103;eor;                                                                            
       10961;          2019;              1;              123;              4;       20190418;                1;    108;eor;                                                                            
       10962;          2016;             10;              123;             31;       20161024;                1;    297;eor;                                                                            
       10962;          2016;             10;              123;             32;       20161102;                1;    306;eor;                                                                            
       10962;          2017;             10;              123;              4;       20170426;                1;    116;eor;                                                                            
       10962;          2017;             10;              123;             31;       20171019;                1;    292;eor;                                                                            
       10962;          2017;             10;              123;             32;       20171103;                1;    307;eor;                                                                            
       10968;          2016;             10;              123;             31;       20161017;                1;    290;eor;                                                                            
       10968;          2016;             10;              123;             32;       20161030;                1;    303;eor;                                                                            
       10968;          2017;             10;              123;              4;       20170409;                1;     99;eor;                                                                            
       10968;          2017;             10;              123;             31;       20171001;                1;    274;eor;                                                                            
       10968;          2017;             10;              123;             32;       20171022;                1;    295;eor;                                                                            
       10968;          2018;             10;              123;              4;       20180414;                1;    104;eor;                                                                            
       10968;          2018;             10;              123;             31;       20181011;                1;    284;eor;                                                                            
       10968;          2018;             10;              123;             32;       20181105;                1;    309;eor;                                                                            
       10971;          2016;             10;              123;             31;       20161017;                1;    290;eor;                                                                            
       10971;          2016;             10;              123;             32;       20161103;                1;    307;eor;                                                                            
       10983;          2017;             10;              123;              4;       20170417;                1;    107;eor;                                                                            
       10983;          2017;             10;              123;             31;       20171012;                1;    285;eor;                                                                            
       10983;          2017;             10;              123;             32;       20171022;                1;    295;eor;                                                                            
       10983;          2018;             10;              123;              4;       20180422;                1;    112;eor;                                                                            
       10983;          2018;             10;              123;             31;       20181014;                1;    287;eor;                                                                            
       10983;          2018;             10;              123;             32;       20181023;                1;    296;eor;                                                                            
       10985;          2016;             10;              123;             31;       20161026;                1;    299;eor;                                                                            
       10988;          2016;             10;              123;             31;       20161014;                1;    287;eor;                                                                            
       10988;          2016;             10;              123;             32;       20161024;                1;    297;eor;                                                                            
       10988;          2017;             10;              123;              4;       20170511;                1;    131;eor;                                                                            
       10988;          2017;             10;              123;             31;       20170928;                1;    271;eor;                                                                            
       10988;          2017;             10;              123;             32;       20171010;                1;    283;eor;                                                                            
       10988;          2018;             10;              123;              4;       20180420;                1;    110;eor;                                                                            
