Stations_id; Referenzjahr; Qualitaetsniveau; Objekt_id; Phase_id; Eintrittsdatum;Eintrittsdatum_QB; Jultag;eor; 
        9429;          2016;              7;              123;             32;       20161112;                1;    316;eor;                                                                            
        9429;          2017;              7;              123;              4;       20170331;                1;     90;eor;                                                                            
        9429;          2017;              7;              123;             31;       20171103;                1;    307;eor;                                                                            
        9429;          2017;              7;              123;             32;       20171115;                1;    319;eor;                                                                            
        9429;          2018;              7;              123;              4;       20180411;                1;    101;eor;                                                                            
        9429;          2018;              7;              123;             31;       20181104;                1;    308;eor;                                                                            
        9455;          2016;              7;              123;             31;       20161019;                1;    292;eor;                                                                            
        9455;          2016;              7;              123;             32;       20161106;                1;    310;eor;                                                                            
        9455;          2017;              7;              123;              4;       20170405;                1;     95;eor;                                                                            
        9455;          2017;              7;              123;             31;       20171013;                1;    286;eor;                                                                            
        9455;          2017;              7;              123;             32;       20171102;                1;    306;eor;                                                                            
        9455;          2018;              7;              123;              4;       20180418;                1;    108;eor;                                                                            
        9455;          2018;              7;              123;             31;       20181022;                1;    295;eor;                                                                            
        9455;          2018;              7;              123;             32;       20181108;                1;    312;eor;                                                                            
        9455;          2019;              1;              123;              4;       20190409;                1;     99;eor;                                                                            
        9490;          2016;              7;              123;             31;       20161010;                1;    283;eor;                                                                            
        9490;          2016;              7;              123;             32;       20161101;                1;    305;eor;                                                                            
        9490;          2017;              7;              123;              4;       20170430;                1;    120;eor;                                                                            
        9490;          2017;              7;              123;             31;       20171012;                1;    285;eor;                                                                            
        9490;          2017;              7;              123;             32;       20171019;                1;    292;eor;                                                                            
        9490;          2018;              7;              123;              4;       20180417;                1;    107;eor;                                                                            
        9490;          2018;              7;              123;             31;       20181010;                1;    283;eor;                                                                            
        9490;          2018;              7;              123;             32;       20181108;                1;    312;eor;                                                                            
        9490;          2019;              1;              123;              4;       20190419;                1;    109;eor;                                                                            
        9502;          2019;              1;              123;              4;       20190420;                1;    110;eor;                                                                            
        9505;          2016;              7;              123;              4;       20160501;                1;    121;eor;                                                                            
        9505;          2016;              7;              123;             31;       20161019;                1;    292;eor;                                                                            
        9505;          2017;              7;              123;              4;       20170415;                1;    105;eor;                                                                            
        9505;          2017;              7;              123;             31;       20171009;                1;    282;eor;                                                                            
        9505;          2017;              7;              123;             32;       20171026;                1;    299;eor;                                                                            
        9505;          2018;              7;              123;              4;       20180423;                1;    113;eor;                                                                            
        9542;          2016;              7;              123;             31;       20161003;                1;    276;eor;                                                                            
        9542;          2016;              7;              123;             32;       20161025;                1;    298;eor;                                                                            
        9542;          2017;              7;              123;              4;       20170407;                1;     97;eor;                                                                            
        9542;          2017;              7;              123;             31;       20171006;                1;    279;eor;                                                                            
        9542;          2017;              7;              123;             32;       20171020;                1;    293;eor;                                                                            
        9542;          2018;              7;              123;              4;       20180416;                1;    106;eor;                                                                            
        9542;          2018;              7;              123;             31;       20181004;                1;    277;eor;                                                                            
        9542;          2018;              7;              123;             32;       20181022;                1;    295;eor;                                                                            
        9542;          2019;              1;              123;              4;       20190411;                1;    101;eor;                                                                            
        9550;          2016;              7;              123;              4;       20160424;                1;    114;eor;                                                                            
        9550;          2016;              7;              123;             31;       20161008;                1;    281;eor;                                                                            
        9550;          2017;              7;              123;              4;       20170426;                1;    116;eor;                                                                            
        9550;          2017;              7;              123;             31;       20170929;                1;    272;eor;                                                                            
        9550;          2018;              7;              123;              4;       20180418;                1;    108;eor;                                                                            
        9550;          2018;              7;              123;             31;       20181005;                1;    278;eor;                                                                            
        9550;          2018;              7;              123;             32;       20181016;                1;    289;eor;                                                                            
        9550;          2019;              1;              123;              4;       20190421;                1;    111;eor;                                                                            
        9568;          2016;              7;              123;             31;       20161025;                1;    298;eor;                                                                            
        9568;          2016;              7;              123;             32;       20161107;                1;    311;eor;                                                                            
        9568;          2017;              7;              123;              4;       20170406;                1;     96;eor;                                                                            
        9568;          2017;              7;              123;             31;       20171012;                1;    285;eor;                                                                            
        9568;          2017;              7;              123;             32;       20171029;                1;    302;eor;                                                                            
        9593;          2016;              7;              123;              4;       20160502;                1;    122;eor;                                                                            
        9593;          2016;              7;              123;             31;       20161008;                1;    281;eor;                                                                            
        9593;          2016;              7;              123;             32;       20161114;                1;    318;eor;                                                                            
        9593;          2017;              7;              123;              4;       20170425;                1;    115;eor;                                                                            
        9593;          2017;              7;              123;             31;       20171003;                1;    276;eor;                                                                            
        9593;          2017;              7;              123;             32;       20171017;                1;    290;eor;                                                                            
        9593;          2018;              7;              123;              4;       20180418;                1;    108;eor;                                                                            
        9593;          2018;              7;              123;             31;       20181019;                1;    292;eor;                                                                            
        9593;          2018;              7;              123;             32;       20181109;                1;    313;eor;                                                                            
        9593;          2019;              1;              123;              4;       20190422;                1;    112;eor;                                                                            
        9607;          2016;              7;              123;              4;       20160501;                1;    121;eor;                                                                            
        9607;          2016;              7;              123;             31;       20161008;                1;    281;eor;                                                                            
        9607;          2016;              7;              123;             32;       20161103;                1;    307;eor;                                                                            
        9607;          2017;              7;              123;              4;       20170429;                1;    119;eor;                                                                            
        9607;          2017;              7;              123;             31;       20170925;                1;    268;eor;                                                                            
        9607;          2017;              7;              123;             32;       20171016;                1;    289;eor;                                                                            
        9607;          2018;              7;              123;              4;       20180422;                1;    112;eor;                                                                            
        9607;          2018;              7;              123;             31;       20181007;                1;    280;eor;                                                                            
        9607;          2018;              7;              123;             32;       20181020;                1;    293;eor;                                                                            
        9607;          2019;              1;              123;              4;       20190421;                1;    111;eor;                                                                            
        9621;          2016;              7;              123;             31;       20161019;                1;    292;eor;                                                                            
        9621;          2016;              7;              123;             32;       20161029;                1;    302;eor;                                                                            
        9621;          2017;              7;              123;              4;       20170401;                1;     91;eor;                                                                            
        9621;          2017;              7;              123;             31;       20171001;                1;    274;eor;                                                                            
        9621;          2017;              7;              123;             32;       20171015;                1;    288;eor;                                                                            
        9621;          2018;              7;              123;              4;       20180415;                1;    105;eor;                                                                            
        9621;          2018;              7;              123;             31;       20180924;                1;    267;eor;                                                                            
        9621;          2018;              7;              123;             32;       20181019;                1;    292;eor;                                                                            
        9621;          2019;              1;              123;              4;       20190414;                1;    104;eor;                                                                            
        9634;          2016;              7;              123;              4;       20160426;                1;    116;eor;                                                                            
        9634;          2016;              7;              123;             31;       20161019;                1;    292;eor;                                                                            
        9634;          2016;              7;              123;             32;       20161106;                1;    310;eor;                                                                            
        9634;          2017;              7;              123;              4;       20170508;                1;    128;eor;                                                                            
        9634;          2017;              7;              123;             31;       20171003;                1;    276;eor;                                                                            
        9634;          2017;              7;              123;             32;       20171020;                1;    293;eor;                                                                            
        9634;          2018;              7;              123;              4;       20180420;                1;    110;eor;                                                                            
        9634;          2018;              7;              123;             31;       20181010;                1;    283;eor;                                                                            
        9634;          2018;              7;              123;             32;       20181017;                1;    290;eor;                                                                            
        9634;          2019;              1;              123;              4;       20190421;                1;    111;eor;                                                                            
        9646;          2016;              7;              123;             31;       20161019;                1;    292;eor;                                                                            
        9646;          2016;              7;              123;             32;       20161106;                1;    310;eor;                                                                            
        9646;          2017;              7;              123;              4;       20170408;                1;     98;eor;                                                                            
        9646;          2017;              7;              123;             31;       20171021;                1;    294;eor;                                                                            
        9646;          2017;              7;              123;             32;       20171108;                1;    312;eor;                                                                            
        9646;          2018;              7;              123;              4;       20180420;                1;    110;eor;                                                                            
        9646;          2018;              7;              123;             31;       20181018;                1;    291;eor;                                                                            
        9646;          2018;              7;              123;             32;       20181103;                1;    307;eor;                                                                            
        9646;          2019;              1;              123;              4;       20190418;                1;    108;eor;                                                                            
        9698;          2016;              7;              123;             31;       20161009;                1;    282;eor;                                                                            
        9698;          2016;              7;              123;             32;       20161027;                1;    300;eor;                                                                            
        9698;          2017;              7;              123;              4;       20170409;                1;     99;eor;                                                                            
        9698;          2017;              7;              123;             31;       20170925;                1;    268;eor;                                                                            
        9698;          2017;              7;              123;             32;       20171018;                1;    291;eor;                                                                            
        9698;          2018;              7;              123;              4;       20180415;                1;    105;eor;                                                                            
        9698;          2018;              7;              123;             31;       20181009;                1;    282;eor;                                                                            
        9698;          2018;              7;              123;             32;       20181107;                1;    311;eor;                                                                            
        9698;          2019;              1;              123;              4;       20190415;                1;    105;eor;                                                                            
        9730;          2016;              7;              123;             31;       20160918;                1;    261;eor;                                                                            
        9730;          2017;              7;              123;              4;       20170410;                1;    100;eor;                                                                            
        9730;          2017;              7;              123;             31;       20171005;                1;    278;eor;                                                                            
        9730;          2017;              7;              123;             32;       20171017;                1;    290;eor;                                                                            
        9730;          2018;              7;              123;              4;       20180417;                1;    107;eor;                                                                            
        9730;          2018;              7;              123;             31;       20180930;                1;    273;eor;                                                                            
        9730;          2018;              7;              123;             32;       20181020;                1;    293;eor;                                                                            
        9732;          2017;              7;              123;              4;       20170427;                1;    117;eor;                                                                            
        9732;          2017;              7;              123;             31;       20170925;                1;    268;eor;                                                                            
        9732;          2017;              7;              123;             32;       20171014;                1;    287;eor;                                                                            
        9732;          2018;              7;              123;              4;       20180418;                1;    108;eor;                                                                            
        9732;          2018;              7;              123;             31;       20180913;                1;    256;eor;                                                                            
        9732;          2018;              7;              123;             32;       20181108;                1;    312;eor;                                                                            
        9732;          2019;              1;              123;              4;       20190420;                1;    110;eor;                                                                            
        9768;          2016;              7;              123;             31;       20161022;                1;    295;eor;                                                                            
        9768;          2016;              7;              123;             32;       20161028;                1;    301;eor;                                                                            
        9768;          2017;              7;              123;              4;       20170422;                1;    112;eor;                                                                            
        9768;          2017;              7;              123;             31;       20171008;                1;    281;eor;                                                                            
        9768;          2017;              7;              123;             32;       20171014;                1;    287;eor;                                                                            
        9768;          2018;              7;              123;              4;       20180416;                1;    106;eor;                                                                            
        9768;          2018;              7;              123;             31;       20181013;                1;    286;eor;                                                                            
        9768;          2018;              7;              123;             32;       20181022;                1;    295;eor;                                                                            
        9768;          2019;              1;              123;              4;       20190415;                1;    105;eor;                                                                            
        9777;          2016;              7;              123;             31;       20160915;                1;    258;eor;                                                                            
        9777;          2016;              7;              123;             32;       20161028;                1;    301;eor;                                                                            
        9777;          2017;              7;              123;              4;       20170412;                1;    102;eor;                                                                            
        9777;          2017;              7;              123;             31;       20170919;                1;    262;eor;                                                                            
        9777;          2017;              7;              123;             32;       20171017;                1;    290;eor;                                                                            
        9777;          2018;              7;              123;              4;       20180415;                1;    105;eor;                                                                            
        9777;          2018;              7;              123;             31;       20180915;                1;    258;eor;                                                                            
        9777;          2018;              7;              123;             32;       20181022;                1;    295;eor;                                                                            
        9777;          2019;              1;              123;              4;       20190417;                1;    107;eor;                                                                            
        9778;          2016;              7;              123;             31;       20161011;                1;    284;eor;                                                                            
        9778;          2016;              7;              123;             32;       20161031;                1;    304;eor;                                                                            
        9778;          2017;              7;              123;              4;       20170424;                1;    114;eor;                                                                            
        9778;          2017;              7;              123;             31;       20171001;                1;    274;eor;                                                                            
        9778;          2017;              7;              123;             32;       20171016;                1;    289;eor;                                                                            
        9778;          2018;              7;              123;              4;       20180416;                1;    106;eor;                                                                            
        9778;          2018;              7;              123;             31;       20180924;                1;    267;eor;                                                                            
        9778;          2018;              7;              123;             32;       20181018;                1;    291;eor;                                                                            
        9778;          2019;              1;              123;              4;       20190412;                1;    102;eor;                                                                            
        9831;          2016;              7;              123;             31;       20161009;                1;    282;eor;                                                                            
        9831;          2016;              7;              123;             32;       20161105;                1;    309;eor;                                                                            
        9831;          2017;              7;              123;              4;       20170420;                1;    110;eor;                                                                            
        9831;          2017;              7;              123;             31;       20170928;                1;    271;eor;                                                                            
        9831;          2017;              7;              123;             32;       20171016;                1;    289;eor;                                                                            
        9831;          2018;              7;              123;              4;       20180414;                1;    104;eor;                                                                            
        9831;          2018;              7;              123;             31;       20180921;                1;    264;eor;                                                                            
        9831;          2018;              7;              123;             32;       20181011;                1;    284;eor;                                                                            
        9833;          2016;              7;              123;             31;       20161011;                1;    284;eor;                                                                            
        9833;          2016;              7;              123;             32;       20161023;                1;    296;eor;                                                                            
        9833;          2017;              7;              123;              4;       20170506;                1;    126;eor;                                                                            
        9833;          2018;              7;              123;              4;       20180416;                1;    106;eor;                                                                            
        9833;          2018;              7;              123;             31;       20180918;                1;    261;eor;                                                                            
        9833;          2018;              7;              123;             32;       20181029;                1;    302;eor;                                                                            
        9848;          2016;              7;              123;             31;       20161023;                1;    296;eor;                                                                            
        9848;          2016;              7;              123;             32;       20161112;                1;    316;eor;                                                                            
        9848;          2017;              7;              123;              4;       20170424;                1;    114;eor;                                                                            
        9848;          2017;              7;              123;             31;       20171015;                1;    288;eor;                                                                            
        9848;          2017;              7;              123;             32;       20171106;                1;    310;eor;                                                                            
        9848;          2018;              7;              123;              4;       20180416;                1;    106;eor;                                                                            
        9848;          2018;              7;              123;             31;       20181016;                1;    289;eor;                                                                            
        9848;          2018;              7;              123;             32;       20181111;                1;    315;eor;                                                                            
        9848;          2019;              1;              123;              4;       20190420;                1;    110;eor;                                                                            
        9860;          2016;              7;              123;             31;       20161015;                1;    288;eor;                                                                            
        9860;          2016;              7;              123;             32;       20161024;                1;    297;eor;                                                                            
        9860;          2017;              7;              123;              4;       20170408;                1;     98;eor;                                                                            
        9860;          2017;              7;              123;             31;       20171006;                1;    279;eor;                                                                            
        9860;          2017;              7;              123;             32;       20171008;                1;    281;eor;                                                                            
        9860;          2018;              7;              123;              4;       20180409;                1;     99;eor;                                                                            
        9860;          2018;              7;              123;             31;       20181012;                1;    285;eor;                                                                            
        9860;          2018;              7;              123;             32;       20181021;                1;    294;eor;                                                                            
        9860;          2019;              1;              123;              4;       20190409;                1;     99;eor;                                                                            
        9920;          2016;              7;              123;              4;       20160506;                1;    126;eor;                                                                            
        9920;          2016;              7;              123;             31;       20161023;                1;    296;eor;                                                                            
        9920;          2016;              7;              123;             32;       20161120;                1;    324;eor;                                                                            
        9920;          2017;              7;              123;              4;       20170409;                1;     99;eor;                                                                            
        9923;          2016;              7;              123;             31;       20161022;                1;    295;eor;                                                                            
        9923;          2016;              7;              123;             32;       20161031;                1;    304;eor;                                                                            
        9923;          2017;              7;              123;              4;       20170417;                1;    107;eor;                                                                            
        9923;          2017;              7;              123;             31;       20171008;                1;    281;eor;                                                                            
        9923;          2017;              7;              123;             32;       20171029;                1;    302;eor;                                                                            
        9923;          2018;              7;              123;              4;       20180418;                1;    108;eor;                                                                            
        9923;          2018;              7;              123;             31;       20181016;                1;    289;eor;                                                                            
        9923;          2018;              7;              123;             32;       20181026;                1;    299;eor;                                                                            
        9923;          2019;              1;              123;              4;       20190417;                1;    107;eor;                                                                            
        9954;          2016;              7;              123;             31;       20161003;                1;    276;eor;                                                                            
        9954;          2016;              7;              123;             32;       20161104;                1;    308;eor;                                                                            
        9954;          2017;              7;              123;              4;       20170414;                1;    104;eor;                                                                            
        9954;          2017;              7;              123;             31;       20170928;                1;    271;eor;                                                                            
        9954;          2017;              7;              123;             32;       20171026;                1;    299;eor;                                                                            
        9954;          2018;              7;              123;              4;       20180417;                1;    107;eor;                                                                            
        9954;          2018;              7;              123;             31;       20181011;                1;    284;eor;                                                                            
        9954;          2018;              7;              123;             32;       20181111;                1;    315;eor;                                                                            
        9954;          2019;              1;              123;              4;       20190419;                1;    109;eor;                                                                            
       10000;          2016;              7;              123;             31;       20161010;                1;    283;eor;                                                                            
       10000;          2017;              7;              123;              4;       20170401;                1;     91;eor;                                                                            
       10000;          2017;              7;              123;             31;       20171001;                1;    274;eor;                                                                            
       10000;          2018;              7;              123;              4;       20180420;                1;    110;eor;                                                                            
       10000;          2018;              7;              123;             32;       20181024;                1;    297;eor;                                                                            
       10015;          2016;              7;              123;             31;       20161008;                1;    281;eor;                                                                            
       10015;          2016;              7;              123;             32;       20161028;                1;    301;eor;                                                                            
       10015;          2017;              7;              123;              4;       20170411;                1;    101;eor;                                                                            
       10015;          2017;              7;              123;             31;       20171007;                1;    280;eor;                                                                            
       10015;          2017;              7;              123;             32;       20171025;                1;    298;eor;                                                                            
       10015;          2018;              7;              123;              4;       20180420;                1;    110;eor;                                                                            
       10015;          2018;              7;              123;             31;       20181011;                1;    284;eor;                                                                            
       10015;          2018;              7;              123;             32;       20181029;                1;    302;eor;                                                                            
       10015;          2019;              1;              123;              4;       20190418;                1;    108;eor;                                                                            
       10016;          2016;              7;              123;              4;       20160501;                1;    121;eor;                                                                            
       10016;          2016;              7;              123;             31;       20161023;                1;    296;eor;                                                                            
       10016;          2017;              7;              123;              4;       20170510;                1;    130;eor;                                                                            
